	MuonType	wheel	sector	station	hits	tdcs	lateralities	Q	phi	phib	bX	Chi2	x	tanPsi	t0	id
2906	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 11]	[503.0, 692.0, 721.0, 830.0, 839.0, 521.0, 575.0, 808.0]	[0, 1, 0, 0, 1, 1, 0, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-265
2907	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 11]	[655.0, 692.0, 721.0, 830.0, 839.0, 521.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-266
2908	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 11]	[503.0, 864.0, 721.0, 830.0, 839.0, 521.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-267
2909	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 11]	[655.0, 864.0, 721.0, 830.0, 839.0, 521.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-268
2910	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[503.0, 692.0, 525.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-269
2911	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[655.0, 692.0, 525.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-270
2912	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[503.0, 864.0, 525.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 0, 0, 0, 1, 1, 1, 1]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-271
2913	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[655.0, 864.0, 525.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 1, 0, 0, 0, 0]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-272
2914	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[503.0, 692.0, 721.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-273
2915	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[655.0, 692.0, 721.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 1, 0, 0, 0, 0]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-274
2916	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[503.0, 864.0, 721.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 1, 0, 0, 0, 0]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-275
2917	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 11]	[655.0, 864.0, 721.0, 830.0, 839.0, 785.0, 805.0, 808.0]	[0, 1, 0, 1, 0, 0, 0, 0]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-276
2918	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[503.0, 692.0, 525.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-277
2919	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[655.0, 692.0, 525.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-278
2920	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[655.0, 864.0, 525.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 0, 0, 0, 1, 1, 0, 1]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-279
2921	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[503.0, 692.0, 721.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-280
2922	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[655.0, 692.0, 721.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 1, 0, 0, 1, 1, 0, 0]	Q8	-4556.0	-121.0	7.0	0.0	-54124.0	94.0	663.0	73700-281
2923	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[503.0, 864.0, 721.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 0, 0, 0, 1, 1, 0, 0]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-282
2924	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[655.0, 864.0, 721.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 0, 0, 1, 1, 1, 0, 0]	Q8	-4562.0	-119.0	7.0	1669.0	-54140.0	93.0	663.0	73700-283
2925	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 864.0, 721.0, 637.0, 839.0, 785.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 0, 1, 1]	Q8	-4596.0	173.0	7.0	10107917.0	-54252.0	-49.0	664.0	73700-284
2926	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 864.0, 721.0, 637.0, 839.0, 785.0, 805.0, 631.0]	[0, 0, 0, 1, 1, 1, 1, 1]	Q8	-4596.0	173.0	7.0	10107917.0	-54252.0	-49.0	664.0	73700-285
2927	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 692.0, 721.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 0, 1, 1]	Q8	-4566.0	168.0	7.0	6623407.0	-54152.0	-48.0	681.0	73700-286
2928	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 692.0, 721.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-4566.0	168.0	7.0	6623407.0	-54152.0	-48.0	681.0	73700-287
2929	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[503.0, 864.0, 525.0, 830.0, 839.0, 785.0, 575.0, 808.0]	[0, 0, 0, 0, 1, 0, 0, 0]	Q8	-4543.0	216.0	8.0	0.0	-54076.0	-71.0	706.0	73700-288
2930	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 11]	[503.0, 864.0, 525.0, 830.0, 839.0, 521.0, 575.0, 808.0]	[0, 0, 0, 0, 1, 1, 0, 0]	Q8	-4543.0	216.0	8.0	0.0	-54076.0	-71.0	706.0	73700-289
2931	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 11]	[503.0, 864.0, 525.0, 830.0, 839.0, 521.0, 805.0, 808.0]	[0, 0, 0, 0, 1, 1, 1, 1]	Q8	-4543.0	216.0	8.0	0.0	-54076.0	-71.0	706.0	73700-290
2932	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 12]	[503.0, 864.0, 525.0, 830.0, 839.0, 521.0, 575.0, 631.0]	[0, 0, 0, 0, 1, 1, 0, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-291
2933	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 12]	[655.0, 864.0, 525.0, 830.0, 839.0, 521.0, 575.0, 631.0]	[0, 1, 0, 1, 1, 1, 0, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-292
2934	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 12]	[503.0, 864.0, 721.0, 830.0, 839.0, 521.0, 575.0, 631.0]	[0, 0, 0, 0, 1, 1, 0, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-293
2935	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 11, 12]	[655.0, 864.0, 721.0, 830.0, 839.0, 521.0, 575.0, 631.0]	[0, 1, 0, 1, 1, 1, 0, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-294
2936	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 864.0, 525.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 1, 0, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-295
2937	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 864.0, 525.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 1, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-296
2938	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 864.0, 721.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 1, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-297
2939	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 864.0, 721.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 1, 0, 1, 0, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-298
2940	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 12]	[503.0, 864.0, 525.0, 830.0, 839.0, 521.0, 805.0, 631.0]	[0, 0, 0, 0, 0, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-299
2941	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 12]	[655.0, 864.0, 525.0, 830.0, 839.0, 521.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-300
2942	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 12]	[655.0, 692.0, 721.0, 830.0, 839.0, 521.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4368.0	367.0	8.0	2954425.0	-53500.0	-147.0	690.0	73700-301
2943	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 12]	[503.0, 864.0, 721.0, 830.0, 839.0, 521.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-302
2944	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 12, 12, 12]	[655.0, 864.0, 721.0, 830.0, 839.0, 521.0, 805.0, 631.0]	[0, 0, 0, 1, 1, 1, 1, 1]	Q8	-4556.0	-74.0	8.0	0.0	-54124.0	71.0	706.0	73700-303
2945	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 692.0, 525.0, 830.0, 839.0, 785.0, 805.0, 631.0]	[0, 1, 0, 1, 1, 0, 1, 1]	Q8	-4570.0	215.0	9.0	18656799.0	-54168.0	-70.0	724.0	73700-304
2946	[Bayes]	 1	 9	4 	[40, 41, 40, 40, 40, 41, 40, 41]	[564.0, 835.0, 509.0, 867.0, 825.0, 592.0, 764.0, 649.0]	[0, 0, 0, 1, 1, 1, 0, 1]	Q8	16467.0	192.0	9.0	6008420.0	45584.0	223.0	721.0	73700-305
2947	[Bayes]	-1	 4	4 	[24, 24, 24, 24, 22, 22, 22, 22]	[791.0, 601.0, 784.0, 611.0, 750.0, 637.0, 748.0, 832.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	-1421.0	-118.0	11.0	0.0	-102681.0	69.0	771.0	73700-306
2948	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[503.0, 864.0, 525.0, 637.0, 602.0, 785.0, 575.0, 808.0]	[0, 0, 0, 1, 0, 1, 0, 1]	Q8	-4947.0	-63.0	11.0	0.0	-55409.0	69.0	779.0	73700-307
2949	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[503.0, 692.0, 525.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 0, 0, 1, 0, 1]	Q8	-4888.0	-96.0	11.0	0.0	-55217.0	84.0	776.0	73700-308
2950	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[655.0, 692.0, 525.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 0, 0, 0, 0, 0]	Q8	-4784.0	-154.0	11.0	0.0	-54872.0	112.0	769.0	73700-309
2951	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[655.0, 864.0, 525.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4793.0	-148.0	11.0	5048.0	-54904.0	109.0	770.0	73700-310
2952	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[503.0, 692.0, 721.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 0, 0, 0, 0, 0]	Q8	-4784.0	-154.0	11.0	0.0	-54872.0	112.0	769.0	73700-311
2953	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[655.0, 692.0, 721.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4784.0	-154.0	11.0	0.0	-54872.0	112.0	769.0	73700-312
2954	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[503.0, 864.0, 721.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4793.0	-148.0	11.0	5048.0	-54904.0	109.0	770.0	73700-313
2955	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 11, 11]	[655.0, 864.0, 721.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-4793.0	-148.0	11.0	5048.0	-54904.0	109.0	770.0	73700-314
2956	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 864.0, 525.0, 830.0, 602.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 0, 1, 1, 1]	Q8	-3964.0	431.0	12.0	0.0	-52169.0	-182.0	803.0	73700-315
2957	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 864.0, 525.0, 830.0, 602.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 0, 0, 1, 1]	Q8	-3964.0	431.0	12.0	0.0	-52169.0	-182.0	803.0	73700-316
2958	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[503.0, 864.0, 721.0, 830.0, 602.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 0, 0, 0, 1]	Q8	-3964.0	431.0	12.0	0.0	-52169.0	-182.0	803.0	73700-317
2959	[Bayes]	 0	 4	1 	[11, 12, 11, 12, 11, 11, 12, 12]	[655.0, 864.0, 721.0, 830.0, 602.0, 785.0, 805.0, 631.0]	[0, 0, 0, 0, 0, 0, 0, 1]	Q8	-3964.0	431.0	12.0	0.0	-52169.0	-182.0	803.0	73700-318
2960	[Std  ]	-2	 0	1 	[26, 26, 26, 26, -1, -1, -1, -1]	[589.0, 739.0, 560.0, 746.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, -1, -1, -1]	Q3	14121.0	-144.0	-2.0	3555.0	6206.0	-38.0	461.0	73700-319
2961	[Std  ]	-1	 4	3 	[28, 29, 28, 29, 28, -1, 28, -1]	[535.0, 733.0, 540.0, 710.0, 589.0, -1.0, 588.0, -1.0]	[1, 0, 1, 0, 1, -1, 1, -1]	Q4	-2015.0	91.0	-2.0	2500.0	-31400.0	-29.0	440.0	73700-320
2962	[Std  ]	-1	 4	3 	[28, -1, 28, -1, 28, 29, 28, 29]	[535.0, -1.0, 540.0, -1.0, 589.0, 798.0, 588.0, 790.0]	[1, -1, 1, -1, 1, 0, 1, 0]	Q4	-1953.0	45.0	0.0	703.0	-31456.0	-7.0	499.0	73700-321
2963	[Std  ]	-1	 4	4 	[24, 24, 24, 24, 22, 22, 22, 22]	[791.0, 601.0, 784.0, 611.0, 750.0, 637.0, 748.0, 646.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-1532.0	41.0	0.0	1162.0	-103294.0	-8.0	501.0	73700-322
2964	[Std  ]	 0	 4	1 	[11, -1, -1, 12, 11, 11, 11, 11]	[503.0, -1.0, -1.0, 830.0, 602.0, 785.0, 575.0, 808.0]	[1, -1, -1, 0, 0, 1, 0, 1]	Q4	-4571.0	178.0	0.0	391.0	-54588.0	-52.0	493.0	73700-323
2965	[Std  ]	 1	 9	2 	[-1, -1, -1, -1, 7, 7, 7, 7]	[-1.0, -1.0, -1.0, -1.0, 699.0, 679.0, 739.0, 644.0]	[-1, -1, -1, -1, 0, 1, 0, 1]	Q3	17991.0	-121.0	0.0	156.0	-93856.0	78.0	506.0	73700-324
2966	[Std  ]	 1	 9	3 	[21, 22, 21, 22, 21, 21, 21, -1]	[747.0, 669.0, 693.0, 715.0, 657.0, 671.0, 700.0, -1.0]	[1, 0, 1, 0, 0, 1, 0, -1]	Q7	16919.0	-68.0	0.0	1123.0	-58353.0	96.0	491.0	73700-325
2967	[Std  ]	 1	 9	4 	[40, 41, 40, 40, 40, 41, 40, 41]	[564.0, 835.0, 509.0, 867.0, 825.0, 592.0, 764.0, 649.0]	[1, 0, 1, 1, 1, 0, 1, 0]	Q8	16393.0	-10.0	0.0	303.0	45994.0	121.0	496.0	73700-326
2968	[Std  ]	-2	 0	1 	[-1, -1, -1, -1, 16, 17, -1, 17]	[-1.0, -1.0, -1.0, -1.0, 782.0, 652.0, -1.0, 645.0]	[-1, -1, -1, -1, 1, 0, -1, 0]	Q1	2205.0	-5.0	1.0	234.0	-31681.0	-15.0	525.0	73700-327
2969	[Std  ]	-2	 0	1 	[-1, -1, -1, -1, 16, 17, 16, -1]	[-1.0, -1.0, -1.0, -1.0, 782.0, 652.0, 954.0, -1.0]	[-1, -1, -1, -1, 1, 0, 1, -1]	Q1	2338.0	670.0	3.0	39.0	-31231.0	-359.0	567.0	73700-328
2970	[Std  ]	-2	 0	1 	[-1, -1, -1, -1, 16, 17, -1, 17]	[-1.0, -1.0, -1.0, -1.0, 782.0, 652.0, -1.0, 645.0]	[-1, -1, -1, -1, 1, 0, -1, 1]	Q1	2334.0	649.0	3.0	78.0	-31244.0	-348.0	565.0	73700-329
2971	[Std  ]	-2	 0	1 	[-1, -1, -1, -1, -1, 17, 16, 17]	[-1.0, -1.0, -1.0, -1.0, -1.0, 652.0, 954.0, 645.0]	[-1, -1, -1, -1, -1, 0, 1, 1]	Q1	2338.0	606.0	3.0	78.0	-31231.0	-325.0	571.0	73700-330
2972	[Std  ]	 2	 7	1 	[15, 15, 14, 15, -1, -1, -1, -1]	[866.0, 588.0, 878.0, 782.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 1, 0, -1, -1, -1, -1]	Q3	23988.0	439.0	3.0	430.0	-38550.0	420.0	585.0	73700-331
2973	[Std  ]	-2	 0	1 	[-1, -1, -1, -1, -1, 17, 16, 17]	[-1.0, -1.0, -1.0, -1.0, -1.0, 652.0, 954.0, 645.0]	[-1, -1, -1, -1, -1, 0, 1, 0]	Q1	2338.0	-7.0	4.0	78.0	-31231.0	-15.0	608.0	73700-332
2974	[Bayes]	 2	10	2 	[-1, -1, -1, -1, 16, 16, 15, 16]	[-1.0, -1.0, -1.0, -1.0, 490.0, 577.0, 785.0, 673.0]	[0, 0, 0, 0, 0, 1, 1, 1]	Q3	8486.0	-537.0	-7.0	0.0	-55404.0	-200.0	315.0	73697-1
2975	[Bayes]	-2	 4	1 	[27, 27, 27, 27, -1, -1, -1, -1]	[978.0, 823.0, 761.0, 681.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, 0, 0, 0, 0]	Q3	15310.0	-2100.0	-2.0	0.0	10118.0	1282.0	444.0	73697-2
2976	[Bayes]	-1	 0	4 	[37, 38, 37, 37, 38, 39, 39, 39]	[585.0, 852.0, 514.0, 844.0, 555.0, 878.0, 848.0, 549.0]	[0, 0, 0, 1, 0, 0, 1, 1]	Q8	-23871.0	568.0	-1.0	0.0	-38075.0	-96.0	486.0	73697-3
2977	[Bayes]	-1	 0	4 	[37, 38, 37, 37, -1, -1, -1, -1]	[585.0, 852.0, 514.0, 844.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q3	-24456.0	683.0	-1.0	0.0	-39198.0	-148.0	467.0	73697-4
2978	[Bayes]	 1	11	1 	[-1, 42, 42, 42, -1, -1, -1, -1]	[-1.0, 570.0, 716.0, 685.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, 0, 0, 0]	Q1	-11411.0	-304.0	-1.0	0.0	75754.0	-240.0	478.0	73697-5
2979	[Bayes]	 0	 5	1 	[4, 4, 4, 4, 3, 3, 3, 3]	[530.0, 779.0, 661.0, 655.0, 560.0, 744.0, 703.0, 614.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	37124.0	-28.0	0.0	575.0	-86371.0	277.0	495.0	73697-6
2980	[Bayes]	 1	11	1 	[-1, 42, 42, 42, 47, 47, 47, 48]	[-1.0, 570.0, 716.0, 880.0, 721.0, 865.0, 606.0, 735.0]	[0, 1, 0, 1, 0, 1, 1, 1]	Q7	-14209.0	-1291.0	0.0	346750.0	86063.0	-911.0	503.0	73697-7
2981	[Bayes]	 1	 5	4 	[21, 21, 20, 21, 21, 21, 21, 21]	[853.0, 540.0, 772.0, 673.0, 539.0, 782.0, 678.0, 645.0]	[0, 0, 0, 0, 0, 1, 0, 1]	Q8	36612.0	-60.0	0.0	1382336.0	-112243.0	255.0	502.0	73697-8
2982	[Bayes]	 1	 5	4 	[-1, -1, -1, -1, 21, 21, 21, 21]	[-1.0, -1.0, -1.0, -1.0, 539.0, 782.0, 678.0, 645.0]	[0, 0, 0, 0, 0, 1, 0, 1]	Q3	36547.0	2.0	0.0	29.0	-115215.0	288.0	501.0	73697-9
2983	[Bayes]	 1	11	1 	[-1, 42, 42, 42, 47, 47, 47, 48]	[-1.0, 570.0, 716.0, 685.0, 721.0, 865.0, 606.0, 735.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q7	-14125.0	-1289.0	1.0	1104809.0	85783.0	-908.0	535.0	73697-10
2984	[Bayes]	 1	11	1 	[-1, 42, 42, 42, -1, -1, -1, -1]	[-1.0, 570.0, 716.0, 880.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, 0, 0, 0]	Q1	-11411.0	-997.0	1.0	0.0	75754.0	-646.0	526.0	73697-11
2985	[Bayes]	 2	 9	1 	[23, 23, 23, -1, -1, -1, -1, -1]	[789.0, 602.0, 862.0, -1.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 0, 0, 0, 0, 0]	Q1	13539.0	98.0	1.0	0.0	-4355.0	152.0	520.0	73697-12
2986	[Bayes]	-1	 0	4 	[37, 38, 37, 37, -1, -1, -1, -1]	[585.0, 852.0, 665.0, 844.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 0, -1, 0, 0, 0]	Q3	-24430.0	43.0	2.0	504209.0	-39053.0	167.0	554.0	73697-13
2987	[Bayes]	-1	 0	4 	[37, 38, 37, 37, -1, -1, -1, -1]	[585.0, 852.0, 665.0, 844.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 0, -1, 0, 0, 0]	Q3	-24430.0	43.0	2.0	504209.0	-39053.0	167.0	554.0	73697-14
2988	[Bayes]	-1	 0	4 	[37, 38, 37, 37, -1, -1, -1, -1]	[585.0, 852.0, 665.0, 844.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 0, -1, 0, 0, 0]	Q3	-24430.0	43.0	2.0	504209.0	-39053.0	167.0	554.0	73697-15
2989	[Bayes]	-1	 0	4 	[37, 38, 37, 37, -1, -1, -1, -1]	[585.0, 852.0, 665.0, 844.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 0, 1, -1, 0, 0, 0]	Q3	-24416.0	-109.0	2.0	328479.0	-38969.0	244.0	542.0	73697-16
2990	[Bayes]	 2	10	2 	[21, 21, 20, 20, 16, 16, 15, 16]	[799.0, 551.0, 557.0, 798.0, 490.0, 577.0, 785.0, 673.0]	[0, 1, 0, 0, 0, 1, 1, 1]	Q8	7176.0	1146.0	2.0	3670611.0	-49488.0	706.0	557.0	73697-17
2991	[Bayes]	-1	 0	4 	[37, 38, 37, 37, 38, 39, 39, 39]	[585.0, 852.0, 665.0, 844.0, 555.0, 878.0, 848.0, 549.0]	[1, 0, 0, 1, 0, 0, 1, 1]	Q8	-24104.0	298.0	3.0	423498.0	-39411.0	39.0	581.0	73697-18
2992	[Bayes]	-1	 5	1 	[14, 14, 13, 14, -1, -1, -1, -1]	[925.0, 645.0, 874.0, 885.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 0, 0, 0, 0, 0]	Q3	-2134.0	-1162.0	4.0	0.0	-45921.0	661.0	606.0	73697-19
2993	[Bayes]	-1	 0	4 	[37, 38, 37, 37, 38, 39, 39, 38]	[585.0, 852.0, 665.0, 844.0, 555.0, 878.0, 848.0, 803.0]	[0, 0, 0, 0, 0, 1, 1, 1]	Q8	-24132.0	78.0	4.0	6675678.0	-39567.0	147.0	606.0	73697-20
2994	[Bayes]	-1	 0	4 	[37, 38, 37, 37, 38, 39, 39, 38]	[585.0, 852.0, 514.0, 844.0, 555.0, 878.0, 848.0, 803.0]	[0, 1, 0, 1, 0, 1, 1, 1]	Q8	-23984.0	165.0	5.0	7983903.0	-38725.0	103.0	635.0	73697-21
2995	[Bayes]	 1	11	1 	[-1, 42, 41, 42, 47, 47, 47, 48]	[-1.0, 570.0, 731.0, 685.0, 721.0, 865.0, 606.0, 735.0]	[0, 1, 0, 1, 0, 1, 1, 1]	Q7	-13794.0	-1423.0	5.0	1343835.0	84683.0	-1029.0	627.0	73697-22
2996	[Bayes]	-2	 4	1 	[27, 27, 27, 26, -1, -1, -1, -1]	[978.0, 823.0, 761.0, 678.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, 0, 0, 0, 0]	Q3	15310.0	630.0	6.0	0.0	10118.0	-452.0	652.0	73697-23
