eventNumber,wheel,sector,station,superLayer,wire,layer
52664,-2,9,4,1,"[48, 38]","[3, 4]"
52664,-2,9,4,3,[48],[3]
52664,-2,11,1,3,"[23, 25]","[3, 4]"
52664,-1,1,1,3,[32],[3]
52664,-1,2,2,3,"[25, 25]","[2, 3]"
52664,-1,4,1,1,"[34, 34, 35, 34, 34]","[1, 2, 2, 3, 4]"
52664,-1,9,1,1,"[9, 31, 9, 31, 9, 31, 10, 32]","[1, 1, 2, 2, 3, 3, 4, 4]"
52664,-1,9,1,3,"[12, 31, 13, 32, 12, 31, 13, 32]","[1, 1, 2, 2, 3, 3, 4, 4]"
52664,-1,9,2,1,"[52, 53, 52, 53]","[1, 2, 3, 4]"
52664,-1,9,2,3,"[54, 55, 54, 55, 55]","[1, 2, 3, 4, 4]"
52664,-1,9,3,1,"[53, 54, 53, 54]","[1, 2, 3, 4]"
52664,-1,9,3,3,"[54, 55, 54, 55]","[1, 2, 3, 4]"
52664,0,6,1,3,"[12, 12, 12, 13]","[2, 3, 4, 4]"
52664,0,7,1,1,[20],[2]
52664,1,6,1,3,"[2, 3, 3, 2, 3]","[1, 1, 2, 3, 4]"
52664,1,7,1,1,"[40, 41]","[1, 1]"
52664,1,7,1,3,[13],[3]
52664,2,3,1,3,[19],[3]
52664,2,4,2,3,"[13, 14]","[3, 4]"
52665,-2,1,2,1,"[54, 55, 53, 53, 60]","[1, 2, 3, 4, 4]"
52665,-2,1,2,3,"[55, 56, 57, 57, 58, 58, 59, 59, 55, 55, 57, 57, 58, 58, 58, 59, 59, 60, 60, 45, 54, 56, 56, 57, 58, 58, 58, 59, 60, 46, 53, 55, 56, 57, 58, 58, 59, 59, 59, 60, 60]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
52665,-2,1,3,1,"[57, 58, 57, 58]","[1, 2, 3, 4]"
52665,-2,1,3,3,"[58, 59, 58, 59]","[1, 2, 3, 4]"
52665,-2,2,4,1,"[9, 10, 9, 9]","[1, 2, 3, 4]"
52665,-2,2,4,3,"[9, 10, 9, 9]","[1, 2, 3, 4]"
52665,-2,6,1,1,"[15, 15, 15, 15]","[1, 2, 3, 4]"
52665,-2,6,1,3,"[13, 13, 12, 13]","[1, 2, 3, 4]"
52665,-2,7,2,3,[30],[1]
52665,-2,12,1,3,"[39, 40, 40]","[1, 2, 3]"
52665,-1,1,1,1,"[34, 34, 34, 35]","[1, 2, 3, 4]"
52665,-1,1,1,3,"[34, 34, 35, 35, 34, 35, 34, 35]","[1, 1, 2, 2, 3, 3, 4, 4]"
52665,-1,4,4,1,"[63, 63]","[3, 4]"
52665,-1,8,4,1,[40],[4]
52665,-1,9,1,1,"[27, 28, 27, 27]","[1, 2, 3, 4]"
52665,-1,10,1,1,[22],[1]
52665,-1,10,1,3,[34],[3]
52665,1,7,1,1,"[8, 9, 13, 8, 10, 13, 14, 8, 9, 13, 8, 10, 14]","[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4]"
52665,1,7,1,3,"[7, 7, 8, 8, 11, 16, 17, 1, 8, 8, 11, 17, 1, 6, 7, 7, 8, 8, 6, 7, 8, 8, 11]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]"
52665,1,7,3,1,"[4, 4, 5, 4, 4, 5]","[1, 2, 2, 3, 4, 4]"
52665,1,7,3,3,"[3, 3, 2, 3]","[1, 2, 3, 4]"
52665,1,7,4,1,"[26, 27, 26, 27]","[1, 2, 3, 4]"
52665,1,7,4,3,"[27, 27, 27, 27]","[1, 2, 3, 4]"
52665,1,8,1,3,"[50, 45, 49, 46, 48]","[2, 3, 3, 4, 4]"
52665,1,8,2,1,"[57, 58, 59, 59, 59, 59, 60, 60, 60, 58, 59, 60, 60, 58, 59, 60]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4]"
52665,1,8,2,3,"[58, 59, 59, 59, 59, 60, 60, 58, 58, 59, 59, 60, 60, 60, 59, 59, 60, 60]","[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4]"
52665,1,12,1,3,"[8, 8, 8, 8]","[1, 2, 3, 4]"
52665,1,12,2,1,"[39, 39, 38, 38]","[1, 2, 3, 4]"
52665,1,12,2,3,[21],[3]
52665,2,1,1,1,"[38, 39, 38, 39]","[1, 2, 3, 4]"
52665,2,1,1,3,"[41, 40, 41]","[2, 3, 4]"
52665,2,1,2,3,[18],[3]
52665,2,3,1,1,"[47, 48, 47, 48]","[1, 2, 3, 4]"
52665,2,3,1,3,[47],[1]
52665,2,7,2,3,[37],[2]
52665,2,10,1,1,"[44, 47, 48, 47, 47]","[1, 1, 2, 3, 4]"
52665,2,11,2,1,[25],[1]
52665,2,12,2,3,[13],[1]
52666,-2,4,2,1,[57],[3]
52666,-2,6,2,3,[37],[1]
52666,-2,7,1,3,[40],[4]
52666,-2,8,1,1,[41],[4]
52666,-2,9,1,3,[26],[4]
52666,-2,9,3,1,"[23, 23, 23, 23]","[1, 2, 3, 4]"
52666,-2,9,3,3,"[22, 23, 23, 24, 22, 23]","[1, 1, 2, 2, 3, 4]"
52666,-2,9,4,1,"[12, 12, 13, 14, 14, 12, 13, 13, 14, 15, 15, 12, 12, 13, 14, 15, 25, 12, 13, 15, 15]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4]"
52666,-2,9,4,3,"[10, 10, 12, 15, 18, 9, 11, 13, 14, 16, 19, 11, 12, 13, 16, 19, 13, 14, 16, 20, 22]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]"
52666,-1,6,2,3,[32],[2]
52666,-1,7,1,1,"[47, 47, 47, 48]","[1, 2, 3, 4]"
52666,-1,7,1,3,"[48, 48, 48, 49]","[1, 2, 3, 4]"
52666,-1,9,1,1,"[10, 10, 10, 10]","[1, 2, 3, 4]"
52666,-1,9,1,3,"[9, 10, 9, 10]","[1, 2, 3, 4]"
52666,-1,9,2,1,[27],[1]
52666,0,2,4,1,"[1, 2, 1]","[1, 2, 3]"
52666,1,3,1,1,"[32, 32, 33, 36, 32, 33, 33, 36, 32, 33, 33, 33]","[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4]"
52666,1,3,1,3,"[33, 34, 34, 35, 33, 34, 34, 35]","[1, 1, 2, 2, 3, 3, 4, 4]"
52666,1,3,2,1,"[25, 25, 26, 25, 25, 26]","[1, 2, 2, 3, 4, 4]"
52666,1,3,2,3,"[24, 24, 24, 24]","[1, 2, 3, 4]"
52666,1,3,3,1,"[40, 40]","[1, 3]"
52666,1,3,3,3,"[40, 40, 40]","[1, 3, 4]"
52666,1,3,4,1,"[25, 26, 26, 25, 26, 26]","[1, 1, 2, 3, 3, 4]"
52666,1,3,4,3,"[23, 24, 24, 25, 23, 24, 24, 24, 25, 25]","[1, 1, 2, 2, 3, 3, 3, 4, 4, 4]"
52666,1,4,1,1,"[18, 19, 19, 19]","[1, 2, 3, 4]"
52666,1,8,1,3,"[35, 35, 35, 35]","[1, 2, 3, 4]"
52666,2,7,1,3,"[18, 18, 18, 18]","[1, 2, 3, 4]"
52666,2,9,1,1,"[39, 39, 39, 40]","[1, 2, 3, 4]"
52666,2,9,1,3,"[39, 39]","[1, 2]"
52666,2,12,1,3,"[4, 4, 4, 4]","[1, 2, 3, 4]"
52667,-2,2,1,3,"[3, 3, 2, 3]","[1, 2, 3, 4]"
52667,-2,4,1,1,"[3, 5, 4, 3]","[1, 1, 2, 3]"
52667,-2,5,1,1,[48],[2]
52667,-2,5,2,1,[32],[2]
52667,-2,6,1,3,[44],[3]
52667,-2,6,2,3,[36],[4]
52667,-2,8,1,1,"[21, 21, 21, 21]","[1, 2, 3, 4]"
52667,-2,8,1,3,"[21, 22, 21, 22]","[1, 2, 3, 4]"
52667,-2,12,1,1,"[11, 11, 11, 12]","[1, 2, 3, 4]"
52667,-1,3,1,1,"[31, 32, 32, 32]","[1, 2, 3, 4]"
52667,-1,3,1,3,"[37, 38, 38, 39]","[1, 2, 3, 4]"
52667,-1,4,2,1,"[3, 4, 3, 4]","[1, 2, 3, 4]"
52667,-1,4,2,3,"[3, 3, 2, 3]","[1, 2, 3, 4]"
52667,-1,11,1,1,"[49, 50, 49]","[1, 2, 3]"
52667,0,10,3,1,"[70, 70]","[1, 2]"
52667,1,2,1,1,"[34, 35, 34, 35]","[1, 2, 3, 4]"
52667,1,2,1,3,"[35, 35]","[2, 4]"
52667,1,2,2,1,"[26, 26, 26, 26]","[1, 2, 3, 4]"
52667,1,2,2,3,"[25, 25, 25, 25]","[1, 2, 3, 4]"
52667,1,2,3,1,"[41, 42, 41, 42]","[1, 2, 3, 4]"
52667,1,2,3,3,"[41, 42, 41, 42]","[1, 2, 3, 4]"
52667,1,2,4,1,"[27, 27]","[2, 4]"
52667,1,2,4,3,"[25, 25]","[2, 4]"
52667,1,4,1,1,"[37, 38, 37, 38]","[1, 2, 3, 4]"
52667,1,4,1,3,"[36, 43, 36, 43, 36, 43, 36, 43]","[1, 1, 2, 2, 3, 3, 4, 4]"
52667,1,9,1,1,[3],[4]
52667,1,10,3,1,"[37, 34, 36, 38, 38, 38, 38]","[1, 2, 2, 2, 2, 3, 4]"
52667,2,4,1,1,[42],[4]
52668,-2,7,1,1,"[14, 14]","[1, 2]"
52668,-2,7,1,3,"[12, 13, 12, 12]","[1, 2, 3, 4]"
52668,-2,8,1,1,[48],[1]
52668,-2,8,1,3,[46],[1]
52668,-2,9,1,1,"[7, 8, 7]","[1, 2, 3]"
52668,-2,10,1,1,"[13, 13, 13, 14]","[1, 2, 3, 4]"
52668,-2,10,1,3,"[15, 15, 15, 16]","[1, 2, 3, 4]"
52668,-2,10,2,3,"[38, 11]","[1, 4]"
52668,-1,1,2,1,"[1, 1, 1]","[1, 2, 3]"
52668,-1,1,2,3,[1],[2]
52668,-1,1,4,1,"[22, 22, 22, 22]","[1, 2, 3, 4]"
52668,-1,1,4,3,"[22, 23, 22, 22]","[1, 2, 3, 4]"
52668,-1,12,1,1,"[41, 42, 41, 42]","[1, 2, 3, 4]"
52668,-1,12,1,3,"[42, 43, 42, 43]","[1, 2, 3, 4]"
52668,-1,12,3,1,"[67, 68, 68, 69, 69, 67, 68, 68, 69, 67, 68, 69, 69, 67, 68, 69, 69]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]"
52668,-1,12,3,3,"[67, 69, 69, 70, 67, 69, 70, 71, 67, 69, 70, 71, 67, 69, 70, 71]","[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]"
52668,0,2,1,3,"[36, 37, 37]","[1, 2, 2]"
52668,0,10,1,3,"[3, 4, 3]","[1, 2, 3]"
52668,0,11,1,3,"[50, 49]","[2, 3]"
52668,1,6,1,1,"[9, 9, 9, 9]","[1, 2, 3, 4]"
52668,1,6,1,3,"[8, 8, 8, 8]","[1, 2, 3, 4]"
52668,1,6,3,1,"[5, 5, 5, 5]","[1, 2, 3, 4]"
52668,1,6,3,3,"[3, 4, 3, 4]","[1, 2, 3, 4]"
52668,1,6,4,1,"[26, 27, 27, 27, 28, 28, 30, 34, 26, 26, 27, 27, 27, 28, 28, 28, 29, 30, 25, 27, 27, 27, 28, 28, 30, 25, 27, 27, 28, 28, 29]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]"
52668,1,6,4,3,"[25, 26, 26, 27, 28, 28, 28, 29, 29, 30, 31, 32, 26, 27, 27, 28, 28, 28, 29, 29, 30, 30, 32, 33, 26, 27, 27, 28, 28, 28, 29, 30, 26, 27, 28, 28, 29, 29, 30]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
52668,1,7,2,1,"[60, 60]","[2, 3]"
52668,1,7,2,3,[60],[3]
52668,2,1,2,3,[7],[1]
52668,2,5,1,3,"[9, 10, 9, 10]","[1, 2, 3, 4]"
52668,2,5,4,3,"[1, 2, 2, 1]","[1, 1, 2, 3]"
52668,2,6,2,3,"[32, 32, 32]","[2, 3, 4]"
52669,-2,2,4,1,"[19, 19, 18, 19]","[1, 2, 3, 4]"
52669,-2,2,4,3,"[19, 19, 19, 19]","[1, 2, 3, 4]"
52669,-2,9,1,1,"[33, 34]","[3, 4]"
52669,-1,1,1,1,"[37, 40, 43, 37, 40, 44, 37, 40, 43, 37, 41, 44]","[1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]"
52669,-1,1,1,3,"[34, 35, 41, 41, 41, 41, 42]","[1, 1, 1, 2, 3, 4, 4]"
52669,-1,1,3,1,"[65, 66, 65, 66]","[1, 2, 3, 4]"
52669,-1,2,1,1,"[1, 1, 2]","[2, 3, 4]"
52669,-1,4,1,1,"[24, 25, 25, 26]","[1, 2, 3, 4]"
52669,-1,4,1,3,"[29, 29, 29]","[1, 2, 3]"
52669,-1,7,2,3,[23],[4]
52669,-1,9,3,1,"[15, 15, 15]","[1, 2, 3]"
52669,0,1,1,3,"[15, 16]","[3, 4]"
52669,0,2,1,1,"[25, 26, 25]","[1, 2, 3]"
52669,0,3,1,1,"[10, 10]","[3, 4]"
52669,0,7,1,1,"[1, 1]","[1, 2]"
52669,0,7,4,1,"[12, 12, 12, 12]","[1, 2, 3, 4]"
52669,0,7,4,3,"[13, 12, 12]","[2, 3, 4]"
52669,0,8,2,1,"[11, 11, 11, 11]","[1, 2, 3, 4]"
52669,0,8,2,3,"[11, 11, 11, 11]","[1, 2, 3, 4]"
52669,0,8,3,1,"[3, 3, 3, 3]","[1, 2, 3, 4]"
52669,0,8,3,3,"[2, 2, 2, 2]","[1, 2, 3, 4]"
52669,2,4,1,1,"[18, 19, 18, 19]","[1, 2, 3, 4]"
52669,2,5,2,1,"[27, 28, 29, 29, 29, 30]","[1, 1, 2, 2, 3, 4]"
52669,2,8,1,1,"[24, 24, 24]","[1, 2, 3]"
52669,2,8,1,3,"[16, 20, 16, 16, 17]","[1, 1, 2, 3, 4]"
52669,2,9,1,1,[40],[1]
52669,2,12,1,1,"[5, 6, 5, 5]","[1, 2, 3, 4]"
52670,-2,2,2,3,[16],[3]
52670,-2,3,1,1,"[3, 3, 3, 4]","[1, 2, 3, 4]"
52670,-2,6,1,1,"[10, 11, 10, 11]","[1, 2, 3, 4]"
52670,-2,6,1,3,"[10, 10, 9]","[1, 2, 3]"
52670,-2,11,1,1,"[28, 28, 28, 28]","[1, 2, 3, 4]"
52670,-2,11,1,3,"[28, 28, 28]","[1, 2, 3]"
52670,-1,5,1,3,"[24, 24, 25, 24, 24]","[1, 2, 2, 3, 4]"
52670,-1,8,1,1,"[12, 12, 12, 12]","[1, 2, 3, 4]"
52670,-1,8,1,3,"[9, 10, 9, 9]","[1, 2, 3, 4]"
52670,0,8,2,1,[47],[4]
52670,1,3,2,3,[12],[4]
52670,1,5,1,1,"[49, 49, 48]","[1, 2, 3]"
52670,1,6,1,1,"[28, 28, 28, 29]","[1, 2, 3, 4]"
52670,1,8,2,1,"[41, 41, 41, 41]","[1, 2, 3, 4]"
52670,1,8,2,3,"[41, 41, 41]","[1, 2, 3]"
52670,2,1,1,3,"[9, 9]","[2, 3]"
52670,2,2,1,1,"[36, 36]","[1, 2]"
52670,2,2,1,3,[32],[1]
52670,2,9,1,1,"[20, 20, 20, 20]","[1, 2, 3, 4]"
52670,2,9,1,3,"[19, 20, 19, 19]","[1, 2, 3, 4]"
52671,-2,7,1,1,"[2, 12, 3, 13, 2, 12, 48, 3, 13]","[1, 1, 2, 2, 3, 3, 3, 4, 4]"
52671,-2,7,1,3,"[12, 12, 12, 12]","[1, 2, 3, 4]"
52671,-2,8,1,1,[37],[4]
52671,-2,9,1,1,"[41, 44, 44, 44, 44]","[1, 1, 2, 3, 4]"
52671,-2,9,1,3,"[45, 45, 45, 45]","[1, 2, 3, 4]"
52671,-2,9,2,3,[33],[2]
52671,-2,10,1,3,[33],[1]
52671,-2,10,2,1,"[4, 4, 3, 4]","[1, 2, 3, 4]"
52671,-2,10,2,3,"[3, 3, 3, 3]","[1, 2, 3, 4]"
52671,-1,2,2,1,"[27, 55]","[3, 4]"
52671,-1,2,2,3,"[56, 56, 56, 57, 55, 56, 56, 57]","[1, 1, 2, 2, 3, 3, 4, 4]"
52671,-1,4,1,1,"[5, 10, 5, 10, 9, 5, 9]","[1, 1, 2, 2, 3, 4, 4]"
52671,-1,4,1,3,[4],[1]
52671,-1,7,1,1,[13],[1]
52671,-1,8,1,1,"[39, 38]","[2, 3]"
52671,-1,9,1,3,[29],[4]
52671,1,4,4,1,"[38, 38, 38, 38]","[1, 2, 3, 4]"
52671,1,4,4,3,"[39, 39, 39, 40]","[1, 2, 3, 4]"
52671,1,12,2,1,"[60, 60]","[3, 4]"
52671,1,12,2,3,"[58, 58, 58]","[1, 3, 4]"
52671,2,1,1,1,"[48, 49, 48, 49]","[1, 2, 3, 4]"
52671,2,1,2,1,"[47, 47, 47, 47]","[1, 2, 3, 4]"
52671,2,1,2,3,"[47, 48, 47, 48]","[1, 2, 3, 4]"
52671,2,7,1,1,"[11, 11, 11, 11]","[1, 2, 3, 4]"
52671,2,7,1,3,"[10, 10, 10, 10]","[1, 2, 3, 4]"
52671,2,7,2,1,[46],[3]
52671,2,8,2,3,[25],[4]
52671,2,9,1,3,"[28, 28]","[1, 2]"
52671,2,11,1,1,"[11, 12, 11, 12]","[1, 2, 3, 4]"
52672,-2,1,1,1,[46],[3]
52672,-2,2,1,3,"[15, 16, 15]","[1, 2, 3]"
52672,-2,2,2,1,"[25, 25, 27, 27, 27, 28, 28, 25, 27, 27, 28, 28, 29, 29, 25, 26, 27, 27, 28, 28, 25, 26, 27, 27, 27, 28, 28, 29, 29]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
52672,-2,2,2,3,"[24, 25, 25, 26, 27, 28, 29, 30, 31, 39, 24, 25, 26, 27, 27, 27, 28, 29, 29, 30, 31, 32, 21, 23, 25, 26, 26, 27, 27, 28, 28, 29, 30, 31, 32, 23, 25, 26, 26, 27, 28, 28, 29, 30, 31, 32]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
52672,-2,2,3,1,"[22, 32, 23, 33, 22, 32, 23, 33]","[1, 1, 2, 2, 3, 3, 4, 4]"
52672,-2,2,3,3,"[22, 31, 23, 31, 22, 31, 23, 31]","[1, 1, 2, 2, 3, 3, 4, 4]"
52672,-2,2,4,1,"[59, 60, 59, 60]","[1, 2, 3, 4]"
52672,-2,4,2,1,[20],[3]
52672,-2,5,1,1,"[48, 49, 48, 49]","[1, 2, 3, 4]"
52672,-2,6,1,1,"[47, 47, 47, 46, 47]","[1, 2, 3, 4, 4]"
52672,-2,8,2,3,"[30, 31, 30]","[1, 2, 3]"
52672,-2,8,3,1,"[24, 25, 25, 25, 24, 25, 24, 25]","[1, 1, 2, 2, 3, 3, 4, 4]"
52672,-2,8,3,3,"[25, 25, 25, 25]","[1, 2, 3, 4]"
52672,-2,8,4,1,"[19, 20, 19, 20]","[1, 2, 3, 4]"
52672,-2,8,4,3,"[17, 17, 17]","[1, 3, 4]"
52672,-2,9,1,3,[10],[3]
52672,-1,1,1,1,[50],[2]
52672,-1,2,1,1,"[2, 3, 5, 6, 7, 8, 9, 9, 10, 10, 11, 13, 14, 18, 2, 3, 6, 7, 8, 9, 9, 10, 11, 11, 14, 15, 19, 1, 2, 5, 6, 8, 9, 9, 10, 10, 11, 13, 15, 19, 2, 5, 6, 9, 9, 10, 11, 12, 14, 16, 19]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
52672,-1,2,1,3,"[15, 16, 15]","[1, 2, 3]"
52672,-1,8,1,1,"[12, 12, 12, 12]","[1, 2, 3, 4]"
52672,-1,8,1,3,"[11, 11, 11, 11]","[1, 2, 3, 4]"
52672,-1,9,1,3,[21],[1]
52672,-1,11,1,3,[15],[2]
52672,1,9,2,1,[12],[3]
52672,1,11,1,3,"[20, 34, 38, 41]","[1, 3, 4, 4]"
52672,2,2,1,1,"[34, 34, 35]","[1, 2, 2]"
52672,2,3,1,1,"[17, 18, 17, 17]","[1, 2, 3, 4]"
52672,2,6,1,1,[11],[1]
52672,2,8,1,1,[30],[4]
52672,2,8,2,3,[41],[1]
52672,2,9,1,3,"[26, 27]","[3, 4]"
52672,2,10,1,1,"[46, 47, 47, 48]","[1, 2, 3, 4]"
52673,-2,3,1,1,[12],[1]
52673,-2,4,1,1,"[4, 5, 5]","[1, 2, 3]"
52673,-2,4,2,1,"[10, 11, 10, 11]","[2, 2, 3, 4]"
52673,-2,6,1,1,"[2, 12, 16, 3, 12, 16, 2, 11, 2, 12]","[1, 1, 1, 2, 2, 2, 3, 3, 4, 4]"
52673,-2,6,1,3,"[9, 9, 9, 9]","[1, 2, 3, 4]"
52673,-2,6,2,3,[18],[3]
52673,-2,9,1,1,"[36, 37, 36, 37]","[1, 2, 3, 4]"
52673,-2,9,2,1,"[35, 35, 36, 36, 40, 40, 36, 37, 40, 38, 40]","[1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4]"
52673,-1,1,1,3,"[45, 45, 45, 46]","[1, 2, 3, 4]"
52673,-1,2,2,1,"[12, 12, 12, 12]","[1, 2, 3, 4]"
52673,-1,2,2,3,"[14, 15, 15, 15]","[1, 2, 3, 4]"
52673,-1,4,1,3,"[3, 4, 4, 5]","[1, 2, 3, 4]"
52673,-1,9,2,1,[51],[1]
52673,-1,12,2,3,[58],[1]
52673,1,4,2,3,[45],[3]
52673,1,9,1,1,"[48, 48, 47, 48]","[1, 2, 3, 4]"
52673,1,11,1,1,"[21, 33, 20, 35, 19, 18]","[1, 1, 2, 2, 3, 4]"
52673,1,11,1,3,"[5, 5, 4, 4]","[1, 2, 3, 4]"
52673,2,4,1,1,"[45, 46, 46, 47, 47, 42, 47]","[1, 1, 2, 2, 3, 4, 4]"
52673,2,4,1,3,"[48, 48, 48, 48]","[1, 2, 3, 4]"
52673,2,7,1,1,"[33, 34, 33]","[1, 2, 3]"
52673,2,7,2,3,"[55, 56]","[1, 1]"
52673,2,8,1,3,[12],[3]
52673,2,9,2,1,"[39, 39, 39, 39]","[1, 2, 3, 4]"
52673,2,9,2,3,"[36, 36, 36, 36]","[1, 2, 3, 4]"
52673,2,11,2,1,"[31, 31, 31, 32]","[1, 2, 3, 4]"
52673,2,11,2,3,"[33, 30]","[1, 2]"
52673,2,12,1,1,[22],[2]
52674,-2,1,2,1,[20],[4]
52674,-2,4,1,3,"[19, 20, 22, 19, 19, 19]","[1, 1, 1, 2, 3, 4]"
52674,-2,5,1,1,"[43, 43, 43, 43]","[1, 2, 3, 4]"
52674,-2,5,1,3,"[39, 39, 39, 39]","[1, 2, 3, 4]"
52674,-2,6,1,1,"[46, 47, 47, 47]","[1, 2, 3, 4]"
52674,-2,9,4,1,"[36, 37, 36, 37]","[1, 2, 3, 4]"
52674,-2,9,4,3,"[37, 37, 37, 37]","[1, 2, 3, 4]"
52674,-2,12,1,1,[41],[4]
52674,-2,12,2,1,"[25, 26, 25]","[1, 2, 3]"
52674,-1,3,1,1,"[34, 34, 34, 35]","[1, 2, 3, 4]"
52674,-1,3,1,3,"[35, 36]","[1, 4]"
52674,-1,3,2,3,"[45, 45, 46, 45, 45, 46]","[1, 2, 2, 3, 4, 4]"
52674,-1,3,3,1,"[43, 47, 43, 48, 43, 48, 43]","[1, 1, 2, 2, 3, 3, 4]"
52674,-1,3,3,3,"[43, 44, 43, 44]","[1, 2, 3, 4]"
52674,-1,3,4,1,"[83, 83, 83, 83, 83, 84]","[1, 2, 3, 3, 4, 4]"
52674,-1,3,4,3,"[84, 85, 85, 86, 84, 85, 85, 86]","[1, 1, 2, 2, 3, 3, 4, 4]"
52674,-1,9,1,1,"[24, 25, 24, 25]","[1, 2, 3, 4]"
52674,-1,9,1,3,"[24, 25, 47, 24, 46, 25, 47]","[1, 2, 2, 3, 3, 4, 4]"
52674,-1,9,2,1,"[44, 45, 44, 45]","[1, 2, 3, 4]"
52674,-1,9,2,3,"[46, 46, 46, 46]","[1, 2, 3, 4]"
52674,-1,11,2,3,"[13, 15]","[2, 2]"
52674,0,3,1,1,"[41, 41]","[3, 4]"
52674,1,1,1,1,"[22, 23, 22, 23]","[1, 2, 3, 4]"
52674,1,1,1,3,"[25, 25, 26, 25, 26, 26, 27]","[1, 2, 2, 3, 3, 4, 4]"
52674,1,1,2,1,"[20, 21, 21, 21, 22]","[1, 1, 2, 3, 4]"
52674,1,1,2,3,"[22, 22, 22, 22]","[1, 2, 3, 4]"
52674,1,9,2,3,[40],[1]
52674,2,1,3,1,"[42, 42, 42, 42]","[1, 2, 3, 4]"
52674,2,1,3,3,"[42, 42, 42, 42]","[1, 2, 3, 4]"
52674,2,10,1,3,"[36, 37, 36, 37]","[1, 2, 3, 4]"
52675,-2,3,1,1,[14],[1]
52675,-2,7,1,1,"[19, 19, 19]","[1, 2, 3]"
52675,-2,7,1,3,[37],[4]
52675,-2,11,2,3,[18],[1]
52675,-2,12,2,1,"[19, 17]","[1, 2]"
52675,-1,4,1,1,"[47, 47, 47]","[2, 3, 4]"
52675,-1,10,1,1,"[26, 27, 27, 27]","[1, 2, 3, 4]"
52675,-1,10,1,3,"[28, 28]","[1, 1]"
52675,1,3,1,3,"[6, 6, 7, 6, 6, 6, 7]","[1, 2, 2, 3, 3, 4, 4]"
52675,1,4,1,1,"[11, 11, 10, 25, 11]","[1, 2, 3, 3, 4]"
52675,1,4,1,3,"[9, 9, 8]","[1, 2, 3]"
52675,2,2,2,1,[23],[2]
52675,2,2,2,3,[22],[4]
52675,2,3,1,3,"[19, 26, 19, 27, 19, 27, 19, 27]","[1, 1, 2, 2, 3, 3, 4, 4]"
52675,2,5,1,1,"[27, 28, 27, 46]","[1, 2, 3, 4]"
52675,2,5,2,1,"[6, 5, 6]","[2, 3, 4]"
52675,2,7,1,1,"[9, 9, 8, 9]","[1, 2, 3, 4]"
52675,2,9,1,3,"[33, 33, 33, 33, 33, 33, 34]","[1, 1, 2, 2, 3, 4, 4]"
52676,-2,3,1,1,[17],[1]
52676,-2,4,1,1,"[21, 22]","[1, 2]"
52676,-2,4,1,3,"[1, 2, 1, 2]","[1, 2, 3, 4]"
52676,-2,4,2,1,"[18, 19, 18, 19]","[1, 2, 3, 4]"
52676,-2,4,2,3,"[18, 19, 18, 19]","[1, 2, 3, 4]"
52676,-2,4,3,1,"[11, 12, 11, 12]","[1, 2, 3, 4]"
